zip,Zipcode name,City,State,County Name
54301,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54302,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54303,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54304,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54305,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54306,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54307,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54308,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54311,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54313,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54324,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54344,"GREEN BAY, WI",GREEN BAY,WI,BROWN
54401,"WAUSAU, WI",WAUSAU,WI,MARATHON
54402,"WAUSAU, WI",WAUSAU,WI,MARATHON
54403,"WAUSAU, WI",WAUSAU,WI,MARATHON
54404,"MARSHFIELD, WI",MARSHFIELD,WI,WOOD
54405,"ABBOTSFORD, WI",ABBOTSFORD,WI,CLARK
54406,"AMHERST, WI",AMHERST,WI,PORTAGE
54407,"AMHERST JUNCTION, WI",AMHERST JUNCTION,WI,PORTAGE
54408,"ANIWA, WI",ANIWA,WI,MARATHON
54409,"ANTIGO, WI",ANTIGO,WI,LANGLADE
54410,"ARPIN, WI",ARPIN,WI,WOOD
54411,"ATHENS, WI",ATHENS,WI,MARATHON
54412,"AUBURNDALE, WI",AUBURNDALE,WI,WOOD
54413,"BABCOCK, WI",BABCOCK,WI,WOOD
54414,"BIRNAMWOOD, WI",BIRNAMWOOD,WI,SHAWANO
54415,"BLENKER, WI",BLENKER,WI,WOOD
54416,"BOWLER, WI",BOWLER,WI,SHAWANO
54417,"BROKAW, WI",BROKAW,WI,MARATHON
54418,"BRYANT, WI",BRYANT,WI,LANGLADE
54420,"CHILI, WI",CHILI,WI,CLARK
54421,"COLBY, WI",COLBY,WI,CLARK
54422,"CURTISS, WI",CURTISS,WI,CLARK
54423,"CUSTER, WI",CUSTER,WI,PORTAGE
54424,"DEERBROOK, WI",DEERBROOK,WI,LANGLADE
54425,"DORCHESTER, WI",DORCHESTER,WI,CLARK
54426,"EDGAR, WI",EDGAR,WI,MARATHON
54427,"ELAND, WI",ELAND,WI,MARATHON
54428,"ELCHO, WI",ELCHO,WI,LANGLADE
54429,"ELDERON, WI",ELDERON,WI,MARATHON
54430,"ELTON, WI",ELTON,WI,LANGLADE
54433,"GILMAN, WI",GILMAN,WI,TAYLOR
54434,"JUMP RIVER, WI",JUMP RIVER,WI,TAYLOR
54435,"GLEASON, WI",GLEASON,WI,LINCOLN
54436,"GRANTON, WI",GRANTON,WI,CLARK
54437,"GREENWOOD, WI",GREENWOOD,WI,CLARK
54440,"HATLEY, WI",HATLEY,WI,MARATHON
54441,"HEWITT, WI",HEWITT,WI,WOOD
54442,"IRMA, WI",IRMA,WI,LINCOLN
54443,"JUNCTION CITY, WI",JUNCTION CITY,WI,PORTAGE
54446,"LOYAL, WI",LOYAL,WI,CLARK
54447,"LUBLIN, WI",LUBLIN,WI,TAYLOR
54448,"MARATHON, WI",MARATHON,WI,MARATHON
54449,"MARSHFIELD, WI",MARSHFIELD,WI,WOOD
54450,"MATTOON, WI",MATTOON,WI,SHAWANO
54451,"MEDFORD, WI",MEDFORD,WI,TAYLOR
54452,"MERRILL, WI",MERRILL,WI,LINCOLN
54454,"MILLADORE, WI",MILLADORE,WI,WOOD
54455,"MOSINEE, WI",MOSINEE,WI,MARATHON
54456,"NEILLSVILLE, WI",NEILLSVILLE,WI,CLARK
54457,"NEKOOSA, WI",NEKOOSA,WI,WOOD
54458,"NELSONVILLE, WI",NELSONVILLE,WI,PORTAGE
54459,"OGEMA, WI",OGEMA,WI,PRICE
54460,"OWEN, WI",OWEN,WI,CLARK
54462,"PEARSON, WI",PEARSON,WI,LANGLADE
54463,"PELICAN LAKE, WI",PELICAN LAKE,WI,ONEIDA
54464,"PHLOX, WI",PHLOX,WI,LANGLADE
54465,"PICKEREL, WI",PICKEREL,WI,LANGLADE
54466,"PITTSVILLE, WI",PITTSVILLE,WI,WOOD
54467,"PLOVER, WI",PLOVER,WI,PORTAGE
54469,"PORT EDWARDS, WI",PORT EDWARDS,WI,WOOD
54470,"RIB LAKE, WI",RIB LAKE,WI,TAYLOR
54471,"RINGLE, WI",RINGLE,WI,MARATHON
54473,"ROSHOLT, WI",ROSHOLT,WI,PORTAGE
54474,"ROTHSCHILD, WI",ROTHSCHILD,WI,MARATHON
54475,"RUDOLPH, WI",RUDOLPH,WI,WOOD
54476,"SCHOFIELD, WI",SCHOFIELD,WI,MARATHON
54479,"SPENCER, WI",SPENCER,WI,MARATHON
54480,"STETSONVILLE, WI",STETSONVILLE,WI,TAYLOR
54481,"STEVENS POINT, WI",STEVENS POINT,WI,PORTAGE
54482,"STEVENS POINT, WI",STEVENS POINT,WI,PORTAGE
54484,"STRATFORD, WI",STRATFORD,WI,MARATHON
54485,"SUMMIT LAKE, WI",SUMMIT LAKE,WI,LANGLADE
54486,"TIGERTON, WI",TIGERTON,WI,SHAWANO
54487,"TOMAHAWK, WI",TOMAHAWK,WI,LINCOLN
54488,"UNITY, WI",UNITY,WI,MARATHON
54489,"VESPER, WI",VESPER,WI,WOOD
54490,"WESTBORO, WI",WESTBORO,WI,TAYLOR
54491,"WHITE LAKE, WI",WHITE LAKE,WI,LANGLADE
54493,"WILLARD, WI",WILLARD,WI,CLARK
54494,"WISCONSIN RAPIDS, WI",WISCONSIN RAPIDS,WI,WOOD
54495,"WISCONSIN RAPIDS, WI",WISCONSIN RAPIDS,WI,WOOD
54498,"WITHEE, WI",WITHEE,WI,CLARK
54499,"WITTENBERG, WI",WITTENBERG,WI,SHAWANO
54501,"RHINELANDER, WI",RHINELANDER,WI,ONEIDA
54511,"ARGONNE, WI",ARGONNE,WI,FOREST
54512,"BOULDER JUNCTION, WI",BOULDER JUNCTION,WI,VILAS
54513,"BRANTWOOD, WI",BRANTWOOD,WI,PRICE
54514,"BUTTERNUT, WI",BUTTERNUT,WI,ASHLAND
54515,"CATAWBA, WI",CATAWBA,WI,PRICE
54517,"CLAM LAKE, WI",CLAM LAKE,WI,ASHLAND
54519,"CONOVER, WI",CONOVER,WI,VILAS
54520,"CRANDON, WI",CRANDON,WI,FOREST
54521,"EAGLE RIVER, WI",EAGLE RIVER,WI,VILAS
54524,"FIFIELD, WI",FIFIELD,WI,PRICE
54525,"GILE, WI",GILE,WI,IRON
54526,"GLEN FLORA, WI",GLEN FLORA,WI,RUSK
54527,"GLIDDEN, WI",GLIDDEN,WI,ASHLAND
54529,"HARSHAW, WI",HARSHAW,WI,ONEIDA
54530,"HAWKINS, WI",HAWKINS,WI,RUSK
54531,"HAZELHURST, WI",HAZELHURST,WI,ONEIDA
54532,"HEAFFORD JUNCTION, WI",HEAFFORD JUNCTION,WI,LINCOLN
54534,"HURLEY, WI",HURLEY,WI,IRON
54536,"IRON BELT, WI",IRON BELT,WI,IRON
54537,"KENNAN, WI",KENNAN,WI,PRICE
54538,"LAC DU FLAMBEAU, WI",LAC DU FLAMBEAU,WI,VILAS
54539,"LAKE TOMAHAWK, WI",LAKE TOMAHAWK,WI,ONEIDA
54540,"LAND O LAKES, WI",LAND O LAKES,WI,VILAS
54541,"LAONA, WI",LAONA,WI,FOREST
54542,"LONG LAKE, WI",LONG LAKE,WI,FLORENCE
54543,"MC NAUGHTON, WI",MC NAUGHTON,WI,ONEIDA
54545,"MANITOWISH WATERS, WI",MANITOWISH WATERS,WI,VILAS
54546,"MELLEN, WI",MELLEN,WI,ASHLAND
54547,"MERCER, WI",MERCER,WI,IRON
54548,"MINOCQUA, WI",MINOCQUA,WI,ONEIDA
54550,"MONTREAL, WI",MONTREAL,WI,IRON
54552,"PARK FALLS, WI",PARK FALLS,WI,PRICE
54554,"PHELPS, WI",PHELPS,WI,VILAS
54555,"PHILLIPS, WI",PHILLIPS,WI,PRICE
54556,"PRENTICE, WI",PRENTICE,WI,PRICE
54557,"PRESQUE ISLE, WI",PRESQUE ISLE,WI,VILAS
54558,"SAINT GERMAIN, WI",SAINT GERMAIN,WI,VILAS
54559,"SAXON, WI",SAXON,WI,IRON
54560,"SAYNER, WI",SAYNER,WI,VILAS
54561,"STAR LAKE, WI",STAR LAKE,WI,VILAS
54562,"THREE LAKES, WI",THREE LAKES,WI,ONEIDA
54563,"TONY, WI",TONY,WI,RUSK
54564,"TRIPOLI, WI",TRIPOLI,WI,ONEIDA
54565,"UPSON, WI",UPSON,WI,IRON
54566,"WABENO, WI",WABENO,WI,FOREST
54568,"WOODRUFF, WI",WOODRUFF,WI,ONEIDA
54601,"LA CROSSE, WI",LA CROSSE,WI,LA CROSSE
54602,"LA CROSSE, WI",LA CROSSE,WI,LA CROSSE
54603,"LA CROSSE, WI",LA CROSSE,WI,LA CROSSE
54610,"ALMA, WI",ALMA,WI,BUFFALO
54611,"ALMA CENTER, WI",ALMA CENTER,WI,JACKSON
54612,"ARCADIA, WI",ARCADIA,WI,TREMPEALEAU
54613,"ARKDALE, WI",ARKDALE,WI,ADAMS
54614,"BANGOR, WI",BANGOR,WI,LA CROSSE
54615,"BLACK RIVER FALLS, WI",BLACK RIVER FALLS,WI,JACKSON
54616,"BLAIR, WI",BLAIR,WI,TREMPEALEAU
54618,"CAMP DOUGLAS, WI",CAMP DOUGLAS,WI,JUNEAU
54619,"CASHTON, WI",CASHTON,WI,MONROE
54621,"CHASEBURG, WI",CHASEBURG,WI,VERNON
54622,"COCHRANE, WI",COCHRANE,WI,BUFFALO
54623,"COON VALLEY, WI",COON VALLEY,WI,VERNON
54624,"DE SOTO, WI",DE SOTO,WI,VERNON
54625,"DODGE, WI",DODGE,WI,TREMPEALEAU
54626,"EASTMAN, WI",EASTMAN,WI,CRAWFORD
54627,"ETTRICK, WI",ETTRICK,WI,TREMPEALEAU
54628,"FERRYVILLE, WI",FERRYVILLE,WI,CRAWFORD
54629,"FOUNTAIN CITY, WI",FOUNTAIN CITY,WI,BUFFALO
54630,"GALESVILLE, WI",GALESVILLE,WI,TREMPEALEAU
54631,"GAYS MILLS, WI",GAYS MILLS,WI,CRAWFORD
54632,"GENOA, WI",GENOA,WI,VERNON
54634,"HILLSBORO, WI",HILLSBORO,WI,VERNON
54635,"HIXTON, WI",HIXTON,WI,JACKSON
54636,"HOLMEN, WI",HOLMEN,WI,LA CROSSE
54637,"HUSTLER, WI",HUSTLER,WI,JUNEAU
54638,"KENDALL, WI",KENDALL,WI,MONROE
54639,"LA FARGE, WI",LA FARGE,WI,VERNON
54641,"MATHER, WI",MATHER,WI,JUNEAU
54642,"MELROSE, WI",MELROSE,WI,JACKSON
54643,"MILLSTON, WI",MILLSTON,WI,JACKSON
54644,"MINDORO, WI",MINDORO,WI,LA CROSSE
54645,"MOUNT STERLING, WI",MOUNT STERLING,WI,CRAWFORD
54646,"NECEDAH, WI",NECEDAH,WI,JUNEAU
54648,"NORWALK, WI",NORWALK,WI,MONROE
54649,"OAKDALE, WI",OAKDALE,WI,MONROE
54650,"ONALASKA, WI",ONALASKA,WI,LA CROSSE
54651,"ONTARIO, WI",ONTARIO,WI,VERNON
54652,"READSTOWN, WI",READSTOWN,WI,VERNON
54653,"ROCKLAND, WI",ROCKLAND,WI,LA CROSSE
54654,"SENECA, WI",SENECA,WI,CRAWFORD
54655,"SOLDIERS GROVE, WI",SOLDIERS GROVE,WI,CRAWFORD
54656,"SPARTA, WI",SPARTA,WI,MONROE
54658,"STODDARD, WI",STODDARD,WI,VERNON
54659,"TAYLOR, WI",TAYLOR,WI,JACKSON
54660,"TOMAH, WI",TOMAH,WI,MONROE
54661,"TREMPEALEAU, WI",TREMPEALEAU,WI,TREMPEALEAU
54664,"VIOLA, WI",VIOLA,WI,RICHLAND
54665,"VIROQUA, WI",VIROQUA,WI,VERNON
54666,"WARRENS, WI",WARRENS,WI,MONROE
54667,"WESTBY, WI",WESTBY,WI,VERNON
54669,"WEST SALEM, WI",WEST SALEM,WI,LA CROSSE
54670,"WILTON, WI",WILTON,WI,MONROE
54701,"EAU CLAIRE, WI",EAU CLAIRE,WI,EAU CLAIRE
54702,"EAU CLAIRE, WI",EAU CLAIRE,WI,EAU CLAIRE
54703,"EAU CLAIRE, WI",EAU CLAIRE,WI,EAU CLAIRE
54720,"ALTOONA, WI",ALTOONA,WI,EAU CLAIRE
54721,"ARKANSAW, WI",ARKANSAW,WI,PEPIN
54722,"AUGUSTA, WI",AUGUSTA,WI,EAU CLAIRE
54723,"BAY CITY, WI",BAY CITY,WI,PIERCE
54724,"BLOOMER, WI",BLOOMER,WI,CHIPPEWA
54725,"BOYCEVILLE, WI",BOYCEVILLE,WI,DUNN
54726,"BOYD, WI",BOYD,WI,CHIPPEWA
54727,"CADOTT, WI",CADOTT,WI,CHIPPEWA
54728,"CHETEK, WI",CHETEK,WI,BARRON
54729,"CHIPPEWA FALLS, WI",CHIPPEWA FALLS,WI,CHIPPEWA
54730,"COLFAX, WI",COLFAX,WI,DUNN
54731,"CONRATH, WI",CONRATH,WI,RUSK
54732,"CORNELL, WI",CORNELL,WI,CHIPPEWA
54733,"DALLAS, WI",DALLAS,WI,BARRON
54734,"DOWNING, WI",DOWNING,WI,DUNN
54735,"DOWNSVILLE, WI",DOWNSVILLE,WI,DUNN
54736,"DURAND, WI",DURAND,WI,PEPIN
54737,"EAU GALLE, WI",EAU GALLE,WI,DUNN
54738,"ELEVA, WI",ELEVA,WI,TREMPEALEAU
54739,"ELK MOUND, WI",ELK MOUND,WI,DUNN
54740,"ELMWOOD, WI",ELMWOOD,WI,PIERCE
54741,"FAIRCHILD, WI",FAIRCHILD,WI,EAU CLAIRE
54742,"FALL CREEK, WI",FALL CREEK,WI,EAU CLAIRE
54743,"GILMANTON, WI",GILMANTON,WI,BUFFALO
54745,"HOLCOMBE, WI",HOLCOMBE,WI,CHIPPEWA
54746,"HUMBIRD, WI",HUMBIRD,WI,CLARK
54747,"INDEPENDENCE, WI",INDEPENDENCE,WI,TREMPEALEAU
54748,"JIM FALLS, WI",JIM FALLS,WI,CHIPPEWA
54749,"KNAPP, WI",KNAPP,WI,DUNN
54750,"MAIDEN ROCK, WI",MAIDEN ROCK,WI,PIERCE
54751,"MENOMONIE, WI",MENOMONIE,WI,DUNN
54754,"MERRILLAN, WI",MERRILLAN,WI,JACKSON
54755,"MONDOVI, WI",MONDOVI,WI,BUFFALO
54756,"NELSON, WI",NELSON,WI,BUFFALO
54757,"NEW AUBURN, WI",NEW AUBURN,WI,CHIPPEWA
54758,"OSSEO, WI",OSSEO,WI,TREMPEALEAU
54759,"PEPIN, WI",PEPIN,WI,PEPIN
54760,"PIGEON FALLS, WI",PIGEON FALLS,WI,TREMPEALEAU
54761,"PLUM CITY, WI",PLUM CITY,WI,PIERCE
54762,"PRAIRIE FARM, WI",PRAIRIE FARM,WI,BARRON
54763,"RIDGELAND, WI",RIDGELAND,WI,DUNN
54764,"ROCK FALLS, WI",ROCK FALLS,WI,DUNN
54765,"SAND CREEK, WI",SAND CREEK,WI,DUNN
54766,"SHELDON, WI",SHELDON,WI,RUSK
54767,"SPRING VALLEY, WI",SPRING VALLEY,WI,PIERCE
54768,"STANLEY, WI",STANLEY,WI,CHIPPEWA
54769,"STOCKHOLM, WI",STOCKHOLM,WI,PEPIN
54770,"STRUM, WI",STRUM,WI,TREMPEALEAU
54771,"THORP, WI",THORP,WI,CLARK
54772,"WHEELER, WI",WHEELER,WI,DUNN
54773,"WHITEHALL, WI",WHITEHALL,WI,TREMPEALEAU
54801,"SPOONER, WI",SPOONER,WI,WASHBURN
54805,"ALMENA, WI",ALMENA,WI,BARRON
54806,"ASHLAND, WI",ASHLAND,WI,ASHLAND
54810,"BALSAM LAKE, WI",BALSAM LAKE,WI,POLK
54812,"BARRON, WI",BARRON,WI,BARRON
54813,"BARRONETT, WI",BARRONETT,WI,BARRON
54814,"BAYFIELD, WI",BAYFIELD,WI,BAYFIELD
54816,"BENOIT, WI",BENOIT,WI,BAYFIELD
54817,"BIRCHWOOD, WI",BIRCHWOOD,WI,WASHBURN
54818,"BRILL, WI",BRILL,WI,BARRON
54819,"BRUCE, WI",BRUCE,WI,RUSK
54820,"BRULE, WI",BRULE,WI,DOUGLAS
54821,"CABLE, WI",CABLE,WI,BAYFIELD
54822,"CAMERON, WI",CAMERON,WI,BARRON
54824,"CENTURIA, WI",CENTURIA,WI,POLK
54826,"COMSTOCK, WI",COMSTOCK,WI,BARRON
54827,"CORNUCOPIA, WI",CORNUCOPIA,WI,BAYFIELD
54828,"COUDERAY, WI",COUDERAY,WI,SAWYER
54829,"CUMBERLAND, WI",CUMBERLAND,WI,BARRON
54830,"DANBURY, WI",DANBURY,WI,BURNETT
54832,"DRUMMOND, WI",DRUMMOND,WI,BAYFIELD
54835,"EXELAND, WI",EXELAND,WI,SAWYER
54836,"FOXBORO, WI",FOXBORO,WI,DOUGLAS
54837,"FREDERIC, WI",FREDERIC,WI,POLK
54838,"GORDON, WI",GORDON,WI,DOUGLAS
54840,"GRANTSBURG, WI",GRANTSBURG,WI,BURNETT
54841,"HAUGEN, WI",HAUGEN,WI,BARRON
54842,"HAWTHORNE, WI",HAWTHORNE,WI,DOUGLAS
54843,"HAYWARD, WI",HAYWARD,WI,SAWYER
54844,"HERBSTER, WI",HERBSTER,WI,BAYFIELD
54846,"HIGH BRIDGE, WI",HIGH BRIDGE,WI,ASHLAND
54847,"IRON RIVER, WI",IRON RIVER,WI,BAYFIELD
54848,"LADYSMITH, WI",LADYSMITH,WI,RUSK
54849,"LAKE NEBAGAMON, WI",LAKE NEBAGAMON,WI,DOUGLAS
54850,"LA POINTE, WI",LA POINTE,WI,ASHLAND
54853,"LUCK, WI",LUCK,WI,POLK
54854,"MAPLE, WI",MAPLE,WI,DOUGLAS
54855,"MARENGO, WI",MARENGO,WI,ASHLAND
54856,"MASON, WI",MASON,WI,BAYFIELD
54857,"MIKANA, WI",MIKANA,WI,BARRON
54858,"MILLTOWN, WI",MILLTOWN,WI,POLK
54859,"MINONG, WI",MINONG,WI,WASHBURN
54861,"ODANAH, WI",ODANAH,WI,ASHLAND
54862,"OJIBWA, WI",OJIBWA,WI,SAWYER
54864,"POPLAR, WI",POPLAR,WI,DOUGLAS
54865,"PORT WING, WI",PORT WING,WI,BAYFIELD
54867,"RADISSON, WI",RADISSON,WI,SAWYER
54868,"RICE LAKE, WI",RICE LAKE,WI,BARRON
54870,"SARONA, WI",SARONA,WI,WASHBURN
54871,"SHELL LAKE, WI",SHELL LAKE,WI,WASHBURN
54872,"SIREN, WI",SIREN,WI,BURNETT
54873,"SOLON SPRINGS, WI",SOLON SPRINGS,WI,DOUGLAS
54874,"SOUTH RANGE, WI",SOUTH RANGE,WI,DOUGLAS
54875,"SPRINGBROOK, WI",SPRINGBROOK,WI,WASHBURN
54876,"STONE LAKE, WI",STONE LAKE,WI,SAWYER
54880,"SUPERIOR, WI",SUPERIOR,WI,DOUGLAS
54888,"TREGO, WI",TREGO,WI,WASHBURN
54889,"TURTLE LAKE, WI",TURTLE LAKE,WI,BARRON
54890,"WASCOTT, WI",WASCOTT,WI,DOUGLAS
54891,"WASHBURN, WI",WASHBURN,WI,BAYFIELD
54893,"WEBSTER, WI",WEBSTER,WI,BURNETT
54895,"WEYERHAEUSER, WI",WEYERHAEUSER,WI,RUSK
54896,"WINTER, WI",WINTER,WI,SAWYER
54901,"OSHKOSH, WI",OSHKOSH,WI,WINNEBAGO
54902,"OSHKOSH, WI",OSHKOSH,WI,WINNEBAGO
54903,"OSHKOSH, WI",OSHKOSH,WI,WINNEBAGO
54904,"OSHKOSH, WI",OSHKOSH,WI,WINNEBAGO
54909,"ALMOND, WI",ALMOND,WI,PORTAGE
54911,"APPLETON, WI",APPLETON,WI,OUTAGAMIE
54912,"APPLETON, WI",APPLETON,WI,OUTAGAMIE
54913,"APPLETON, WI",APPLETON,WI,OUTAGAMIE
54914,"APPLETON, WI",APPLETON,WI,OUTAGAMIE
54915,"APPLETON, WI",APPLETON,WI,OUTAGAMIE
54919,"APPLETON, WI",APPLETON,WI,OUTAGAMIE
54921,"BANCROFT, WI",BANCROFT,WI,PORTAGE
54922,"BEAR CREEK, WI",BEAR CREEK,WI,OUTAGAMIE
54923,"BERLIN, WI",BERLIN,WI,GREEN LAKE
54926,"BIG FALLS, WI",BIG FALLS,WI,WAUPACA
54927,"BUTTE DES MORTS, WI",BUTTE DES MORTS,WI,WINNEBAGO
54928,"CAROLINE, WI",CAROLINE,WI,SHAWANO
54929,"CLINTONVILLE, WI",CLINTONVILLE,WI,WAUPACA
54930,"COLOMA, WI",COLOMA,WI,WAUSHARA
54931,"DALE, WI",DALE,WI,OUTAGAMIE
54932,"ELDORADO, WI",ELDORADO,WI,FOND DU LAC
54933,"EMBARRASS, WI",EMBARRASS,WI,WAUPACA
54934,"EUREKA, WI",EUREKA,WI,WINNEBAGO
54935,"FOND DU LAC, WI",FOND DU LAC,WI,FOND DU LAC
54936,"FOND DU LAC, WI",FOND DU LAC,WI,FOND DU LAC
54937,"FOND DU LAC, WI",FOND DU LAC,WI,FOND DU LAC
54940,"FREMONT, WI",FREMONT,WI,WAUPACA
54941,"GREEN LAKE, WI",GREEN LAKE,WI,GREEN LAKE
54942,"GREENVILLE, WI",GREENVILLE,WI,OUTAGAMIE
54943,"HANCOCK, WI",HANCOCK,WI,WAUSHARA
54944,"HORTONVILLE, WI",HORTONVILLE,WI,OUTAGAMIE
54945,"IOLA, WI",IOLA,WI,WAUPACA
54946,"KING, WI",KING,WI,WAUPACA
54947,"LARSEN, WI",LARSEN,WI,WINNEBAGO
54948,"LEOPOLIS, WI",LEOPOLIS,WI,SHAWANO
54949,"MANAWA, WI",MANAWA,WI,WAUPACA
54950,"MARION, WI",MARION,WI,WAUPACA
54952,"MENASHA, WI",MENASHA,WI,WINNEBAGO
54956,"NEENAH, WI",NEENAH,WI,WINNEBAGO
54957,"NEENAH, WI",NEENAH,WI,WINNEBAGO
54960,"NESHKORO, WI",NESHKORO,WI,MARQUETTE
54961,"NEW LONDON, WI",NEW LONDON,WI,WAUPACA
54962,"OGDENSBURG, WI",OGDENSBURG,WI,WAUPACA
54963,"OMRO, WI",OMRO,WI,WINNEBAGO
54964,"PICKETT, WI",PICKETT,WI,WINNEBAGO
54965,"PINE RIVER, WI",PINE RIVER,WI,WAUSHARA
54966,"PLAINFIELD, WI",PLAINFIELD,WI,WAUSHARA
54967,"POY SIPPI, WI",POY SIPPI,WI,WAUSHARA
54968,"PRINCETON, WI",PRINCETON,WI,GREEN LAKE
54969,"READFIELD, WI",READFIELD,WI,WAUPACA
54970,"REDGRANITE, WI",REDGRANITE,WI,WAUSHARA
54971,"RIPON, WI",RIPON,WI,FOND DU LAC
54974,"ROSENDALE, WI",ROSENDALE,WI,FOND DU LAC
54976,"SAXEVILLE, WI",SAXEVILLE,WI,WAUSHARA
54977,"SCANDINAVIA, WI",SCANDINAVIA,WI,WAUPACA
54978,"TILLEDA, WI",TILLEDA,WI,SHAWANO
54979,"VAN DYNE, WI",VAN DYNE,WI,FOND DU LAC
54980,"WAUKAU, WI",WAUKAU,WI,WINNEBAGO
54981,"WAUPACA, WI",WAUPACA,WI,WAUPACA
54982,"WAUTOMA, WI",WAUTOMA,WI,WAUSHARA
54983,"WEYAUWEGA, WI",WEYAUWEGA,WI,WAUPACA
54984,"WILD ROSE, WI",WILD ROSE,WI,WAUSHARA
54985,"WINNEBAGO, WI",WINNEBAGO,WI,WINNEBAGO
54986,"WINNECONNE, WI",WINNECONNE,WI,WINNEBAGO
55001,"AFTON, MN",AFTON,MN,WASHINGTON
55002,"ALMELUND, MN",ALMELUND,MN,CHISAGO
55003,"BAYPORT, MN",BAYPORT,MN,WASHINGTON
55005,"BETHEL, MN",BETHEL,MN,ANOKA
55006,"BRAHAM, MN",BRAHAM,MN,ISANTI
55007,"BROOK PARK, MN",BROOK PARK,MN,PINE
55008,"CAMBRIDGE, MN",CAMBRIDGE,MN,ISANTI
55009,"CANNON FALLS, MN",CANNON FALLS,MN,GOODHUE
55010,"CASTLE ROCK, MN",CASTLE ROCK,MN,DAKOTA
55011,"CEDAR, MN",CEDAR,MN,ANOKA
55012,"CENTER CITY, MN",CENTER CITY,MN,CHISAGO
55013,"CHISAGO CITY, MN",CHISAGO CITY,MN,CHISAGO
55014,"CIRCLE PINES, MN",CIRCLE PINES,MN,ANOKA
55016,"COTTAGE GROVE, MN",COTTAGE GROVE,MN,WASHINGTON
55017,"DALBO, MN",DALBO,MN,ISANTI
55018,"DENNISON, MN",DENNISON,MN,GOODHUE
55019,"DUNDAS, MN",DUNDAS,MN,RICE
55020,"ELKO NEW MARKET, MN",ELKO NEW MARKET,MN,SCOTT
55021,"FARIBAULT, MN",FARIBAULT,MN,RICE
55024,"FARMINGTON, MN",FARMINGTON,MN,DAKOTA
55025,"FOREST LAKE, MN",FOREST LAKE,MN,WASHINGTON
55026,"FRONTENAC, MN",FRONTENAC,MN,GOODHUE
55027,"GOODHUE, MN",GOODHUE,MN,GOODHUE
55029,"GRANDY, MN",GRANDY,MN,ISANTI
55030,"GRASSTON, MN",GRASSTON,MN,PINE
55031,"HAMPTON, MN",HAMPTON,MN,DAKOTA
55032,"HARRIS, MN",HARRIS,MN,CHISAGO
55033,"HASTINGS, MN",HASTINGS,MN,DAKOTA
55036,"HENRIETTE, MN",HENRIETTE,MN,PINE
55037,"HINCKLEY, MN",HINCKLEY,MN,PINE
55038,"HUGO, MN",HUGO,MN,WASHINGTON
55040,"ISANTI, MN",ISANTI,MN,ISANTI
55041,"LAKE CITY, MN",LAKE CITY,MN,WABASHA
55042,"LAKE ELMO, MN",LAKE ELMO,MN,WASHINGTON
55043,"LAKELAND, MN",LAKELAND,MN,WASHINGTON
55044,"LAKEVILLE, MN",LAKEVILLE,MN,DAKOTA
55045,"LINDSTROM, MN",LINDSTROM,MN,CHISAGO
55046,"LONSDALE, MN",LONSDALE,MN,RICE
55047,"MARINE ON SAINT CROIX, MN",MARINE ON SAINT CROIX,MN,WASHINGTON
55049,"MEDFORD, MN",MEDFORD,MN,STEELE
55051,"MORA, MN",MORA,MN,KANABEC
55052,"MORRISTOWN, MN",MORRISTOWN,MN,RICE
55053,"NERSTRAND, MN",NERSTRAND,MN,RICE
55054,"ELKO NEW MARKET, MN",ELKO NEW MARKET,MN,SCOTT
55055,"NEWPORT, MN",NEWPORT,MN,WASHINGTON
55056,"NORTH BRANCH, MN",NORTH BRANCH,MN,CHISAGO
55057,"NORTHFIELD, MN",NORTHFIELD,MN,RICE
55060,"OWATONNA, MN",OWATONNA,MN,STEELE
55063,"PINE CITY, MN",PINE CITY,MN,PINE
55065,"RANDOLPH, MN",RANDOLPH,MN,DAKOTA
55066,"RED WING, MN",RED WING,MN,GOODHUE
55067,"ROCK CREEK, MN",ROCK CREEK,MN,PINE
55068,"ROSEMOUNT, MN",ROSEMOUNT,MN,DAKOTA
55069,"RUSH CITY, MN",RUSH CITY,MN,CHISAGO
55070,"SAINT FRANCIS, MN",SAINT FRANCIS,MN,ANOKA
55071,"SAINT PAUL PARK, MN",SAINT PAUL PARK,MN,WASHINGTON
55072,"SANDSTONE, MN",SANDSTONE,MN,PINE
55073,"SCANDIA, MN",SCANDIA,MN,WASHINGTON
55074,"SHAFER, MN",SHAFER,MN,CHISAGO
55075,"SOUTH SAINT PAUL, MN",SOUTH SAINT PAUL,MN,DAKOTA
55076,"INVER GROVE HEIGHTS, MN",INVER GROVE HEIGHTS,MN,DAKOTA
55077,"INVER GROVE HEIGHTS, MN",INVER GROVE HEIGHTS,MN,DAKOTA
55078,"STACY, MN",STACY,MN,CHISAGO
